date,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,頂埔
05/28/2015,5757,15703,35944,46976,23562,15350,11350,3617,3427,15306,1971,4485,7255,10532,9751,17965,15007,5254,7848,3072,8376,8120,3810,27926,2233,10097,11728,15522,20399,16229,8578,27201,19509,32802,28712,8826,35404,25909,25055,20072,26614,137176,35784,23666,24662,27224,34683,29607,23350,12810,32191,7303,7585,18940,5578,3737,3026,14077,10168,7608,37764,14643,6551,20302,18354,26399,37404,38753,25145,25387,62330,23554,29927,39433,21942,54919,20077,17107,15905,10688,9334,24917,16212,6728,6396,37657,19695,19774,17599,13190,11101,4174,4163,3964,8393,8272,11084,16211,27180,22677,10805,11853,11616,11186,10956,7964,7211,0
05/29/2015,6003,16841,37790,53480,24338,16153,11987,3902,3284,15770,2119,4627,7425,10513,11147,18113,15574,5751,8441,3163,8602,8959,4214,28937,2337,10794,12257,16104,21129,17042,9226,30344,21206,34390,30273,9073,37803,27340,26121,21032,27723,175104,39743,25044,25930,27296,38547,31454,25108,13185,33075,7438,7537,19752,5998,3827,3058,13776,10688,7816,39338,17119,7093,21373,18816,28898,41782,40378,26095,26531,74595,25417,32855,44867,26312,65194,21092,18155,16625,11679,9819,27716,17488,7168,6871,39163,20085,20739,19180,13571,11418,4377,4246,4181,8638,9161,11459,17161,28011,25009,11250,12177,12476,11610,11554,8511,7679,0
05/30/2015,4946,11731,23219,57501,18726,12394,9129,3558,2663,11199,1844,3679,9479,8045,15767,6979,7660,4486,7935,4159,6512,7490,2145,20134,2596,12080,10499,13361,17548,14932,8664,35095,21451,30441,23915,5509,32412,23218,22030,18536,15953,176876,40947,20674,18387,25221,39156,28712,22687,9827,26956,5969,5513,16483,7342,3459,1944,10252,9807,6332,44021,15256,6503,17890,14783,29080,41806,35075,21427,26276,86307,19570,37841,42187,22696,61344,16524,16327,10556,9668,8533,25858,13259,9277,5053,21681,14684,15291,17420,10240,11790,5350,2521,4102,7579,8706,8997,13173,20268,23864,10108,10640,12431,10009,10749,7768,7263,0
05/31/2015,4743,9510,16705,44805,12508,10314,7376,3102,2239,9331,1426,2789,8060,7418,11353,5452,6223,3886,6369,3176,5545,6426,1903,15538,2000,10078,8597,11477,13946,13060,7440,31808,18458,23535,21911,4107,27396,19854,17946,15493,11738,160991,33626,14652,16436,31151,30827,24848,23071,7715,23115,5306,4251,14437,5810,2518,1779,8280,7861,5476,40598,12632,5361,14831,11554,22938,35656,28531,18051,22381,72401,14642,30202,31728,17739,49299,13444,13542,8991,8347,6523,20409,9932,8070,3909,15919,15246,12190,13727,8773,9748,3684,2111,3016,5963,7010,7581,10565,16009,19801,8105,8586,9880,8302,8883,7056,6147,0
06/01/2015,5419,15375,34780,43268,22959,14639,10922,3802,2942,15096,1891,4554,5682,10145,9200,17097,14847,5107,7497,2854,8250,8136,3606,28652,1961,9895,11618,14911,19730,15485,8262,25771,17736,31628,25950,8765,34879,25003,24667,19967,25591,130076,32113,22930,23267,23913,32473,27419,22130,12559,31137,7194,7247,18107,4543,3523,3004,13390,10009,7418,36489,15000,6522,19654,17763,24901,36074,38465,24591,25932,59447,21553,28662,35500,21098,52155,19271,16860,15771,10604,8574,23569,15275,5859,6116,35865,19428,18693,16827,13252,10429,4049,3973,3832,8121,8050,10661,15669,27036,20856,10501,11308,11341,10908,10711,7892,7161,0
06/02/2015,5245,15731,35160,44918,22949,14796,11364,3613,2988,15808,1962,4405,6817,10371,9609,17826,14648,5209,7873,3133,8393,8332,3787,35135,2056,10091,11590,14892,19520,15581,8163,26026,18208,32637,26105,8768,35608,25615,25163,20023,26315,128668,33731,23315,23771,24763,33845,27812,22949,12906,31553,7164,7193,18662,4996,3630,2970,13770,10111,7358,35676,15493,6452,20152,18353,26167,36613,38924,24704,24884,61677,23069,29440,37550,21285,54173,19782,16807,15920,10889,8660,27880,15880,6179,5972,37125,18945,18949,17047,13368,11466,4071,4051,3869,8388,8261,10955,16015,26518,21348,10792,11867,11814,11084,10960,7895,7262,0
06/03/2015,5623,16111,35514,46457,23821,15633,11284,3782,2986,15706,2068,4473,6957,10515,10107,18222,15489,5390,7969,3203,8611,8299,3881,36836,2211,10380,11900,15262,19876,16007,8589,27157,19159,33197,26558,8832,35856,26094,25734,20018,26896,133599,34907,23640,24251,25292,34556,29328,24367,12968,32132,7306,7304,18487,5140,3702,2963,14024,10125,7422,36430,15791,6688,20407,18697,26599,37379,39153,25458,25589,63003,23613,30422,39138,22570,54858,20469,17505,15953,11184,9035,30461,16206,6540,6058,37107,19247,19640,17348,13263,11075,4206,3977,4038,8627,8428,11028,16317,26630,22532,10833,11809,11881,11167,11317,7968,7370,0
06/04/2015,5687,16085,36189,48309,23271,15124,11629,3725,3015,15298,2070,4369,6741,10737,9881,18341,15047,5649,8053,3066,8644,8184,3854,39659,2321,9960,11896,15112,20532,15993,8765,26763,18664,32881,28426,8760,35847,26263,25554,20172,26070,137834,34854,23562,24220,25043,34429,28756,23435,12421,31824,7226,7383,18508,5000,3726,3106,13735,10089,7452,35348,15872,6563,20396,18903,26784,37597,39278,25393,24921,63133,23770,33049,39598,21946,57281,19539,17362,15849,11085,8745,31602,16336,6198,6085,37470,19984,19575,16899,13262,10790,4135,4039,4115,8635,8385,10958,15426,27034,22396,11032,11851,11701,11173,11206,7926,7325,0
06/05/2015,6402,17395,38638,56038,23504,16054,12427,3925,3118,16357,2235,4548,7919,10412,11409,18644,15444,5699,8558,3347,8833,9046,4019,40754,2332,10919,12627,16254,21307,17638,9198,30685,21467,35098,30745,9468,37854,27641,26710,21400,27442,176495,40729,25087,25769,28553,39302,31124,25662,13336,33604,7563,7565,20181,5991,3749,3077,13841,10585,7663,38312,17067,7397,21307,19110,29695,42190,41231,26895,26632,77237,24911,35250,45803,25570,66833,20923,18639,16854,12145,10022,30383,17895,7134,6837,39502,24063,20985,19287,13613,12588,4528,4359,4130,9028,9482,11356,17411,28347,24984,11371,12501,12670,11672,12030,8611,7801,0
06/06/2015,4883,11284,23922,58509,18804,12569,9205,3660,2511,11350,1746,3446,9280,7964,12694,6861,7746,4407,8197,3460,6535,7139,1964,26079,2947,11265,10250,13395,16803,16286,8267,32616,20920,29291,22814,5014,32076,23133,21823,18810,16149,185578,41036,20878,18658,27847,40192,29228,24040,9664,30260,5855,5256,15404,6439,3335,1941,8757,9212,6307,39589,15078,6425,17605,15231,28949,41169,33866,22216,25836,86832,16648,37201,44257,22800,61283,16014,16480,10798,10064,7765,27767,13536,8549,5221,21656,19008,15140,16654,9962,15384,4434,3383,3744,10012,8774,9330,13012,20056,23393,10085,10612,11685,9778,10695,7804,7167,0
06/07/2015,4672,9037,17036,45751,13546,8955,7006,3157,2370,8944,1362,2813,8012,6545,10817,5367,6218,3451,6209,4875,5140,5984,1781,14627,2199,9743,8594,11040,13238,13668,7416,29229,18222,22479,19519,3775,27158,18742,17680,15304,11409,166434,33303,14406,16927,24994,32249,24393,22925,8037,22162,4971,4259,14199,5816,2757,2347,8838,8075,5675,40584,12644,5174,14792,11942,22341,35863,27990,17717,22195,71697,13479,28093,32115,18062,47580,12736,13367,8895,8223,6004,21705,9745,7631,4145,16515,10814,12338,13528,8358,12662,3522,2945,3896,5873,7074,7475,10948,16694,19973,8561,9078,9458,8169,8899,6532,6092,0
06/08/2015,5785,14862,34024,44931,21884,14541,10790,3671,3038,14925,1919,4370,5528,10061,9336,16919,14245,4969,7621,3033,8156,7818,3615,26268,2086,9736,11587,14796,19379,15688,8196,26520,18057,32113,25056,8525,34246,24660,24427,19507,25891,134862,32833,22645,22985,24850,33187,27137,22462,12367,31403,7065,7010,17749,4669,3357,2985,13451,9874,7570,37398,14948,6576,19291,17453,25413,35214,37942,24262,24623,61185,21746,28384,36852,21468,52887,18687,16977,15239,10139,8485,23711,15252,6078,6008,35741,18178,18458,17106,13188,10345,4014,4198,3953,8078,8246,10703,15792,25862,21182,10315,11535,11267,10729,10840,7894,7262,0
06/09/2015,5243,15351,35312,46085,22476,14959,11034,3588,2954,15232,1959,4298,7220,10135,9867,17255,14312,4975,7609,3076,8237,8004,3755,27057,2103,9969,11704,14912,19682,15685,8419,26934,18387,32756,26899,8997,34852,24994,24867,19851,26766,132552,34600,23200,23521,24742,33555,28184,23025,12618,31796,7226,7219,17720,5102,3643,2980,13817,10117,7558,35832,15285,6369,19868,18326,26054,35660,38388,25044,24824,61636,22687,28924,38242,21828,52804,19387,17008,15729,10305,8991,23751,15627,5977,5975,36444,18470,19463,17321,13195,10955,4194,4267,3938,8214,8183,10932,15399,26516,22060,10667,11592,11301,10889,10990,7971,7456,0
06/10/2015,5419,15717,35249,47232,22746,15588,11278,3720,3023,17637,1966,4252,6720,10208,10797,17720,14442,5064,7861,3010,8257,8055,3764,27379,2118,10181,11946,15109,19909,16167,8763,27099,18701,33405,27389,8751,35221,25613,25082,20049,26564,136957,35654,23172,23741,24366,34851,28498,24335,12546,31978,7303,7211,18509,4883,3493,3065,13832,10095,7504,35923,15571,6787,20065,18201,26429,37065,38821,25513,24935,66912,23469,29392,39570,22331,53919,19478,17101,16022,10559,8997,24776,16053,6345,6215,37319,18834,19831,17739,13186,10893,4099,4335,3917,8200,8365,10895,15893,26436,22328,10764,11730,11691,10928,10762,8148,7218,0
06/11/2015,5791,15653,36102,48472,22891,15179,11311,3650,2928,15310,2026,4226,6931,10065,10558,17654,14169,5108,7571,3114,8295,8020,3815,27936,2117,9924,11738,14927,20296,15737,8527,27064,18799,32948,27903,8907,35205,25553,25027,19921,25529,139281,36240,23301,24450,24917,35418,29255,23306,12451,31760,7250,7364,18390,4996,3552,2869,13849,9959,7569,36250,15522,6553,19954,18222,26594,37519,39113,25313,25056,67383,23614,29944,39878,22317,55711,19452,17025,15783,10519,8999,25828,15962,6654,6170,37281,19512,19795,18007,12971,11718,4159,4390,3990,8577,8247,10680,16003,27094,22809,10614,11614,11630,11137,10944,7960,7233,0
06/12/2015,6630,16422,38248,55457,24210,16172,12039,3785,2974,15846,2081,4472,7244,10429,12163,17923,14747,5455,8106,3127,8576,8705,4023,28560,2243,10759,12680,16035,20949,17154,9104,31110,21074,34686,29189,9135,37210,27075,26331,21247,26908,176659,40668,25291,25013,27092,38249,30486,24791,13088,33008,7570,7372,19121,5827,3727,3036,13780,10677,7441,40320,16775,7080,20995,18537,28768,42266,40537,26180,26204,78319,24419,32155,45475,24770,63701,20642,18208,16520,11300,9501,29815,17431,7100,6729,39066,27077,20840,19886,13300,11490,4561,4491,4195,8838,9138,11257,17143,28322,24929,11472,12371,12681,11590,11623,8589,7552,0
06/13/2015,5149,11746,23861,58590,18667,12820,8979,3653,2536,13297,1653,3402,7952,7788,14995,8387,8487,4158,7516,3290,6768,7509,2027,19145,2705,11590,10824,13244,17926,17097,8242,38937,21678,30856,27084,5789,32714,23375,21884,18695,15482,188647,41920,21080,19293,26747,39283,30380,23892,10648,29140,6127,5044,16483,6531,3490,2394,10892,9976,6662,46318,15405,6544,18307,14658,29141,43658,34746,22123,26031,94105,18988,33961,43060,22063,61731,16548,16325,10616,9953,8090,30815,12798,8497,5266,21832,23096,15554,18624,10125,11454,5362,2683,4528,7688,9069,9274,13215,22554,24163,10772,11316,12122,10158,10734,8407,7060,0
06/14/2015,4842,8820,17309,46302,15145,9920,7299,3467,2182,10278,1405,2654,7762,6592,12031,5503,6895,3480,6075,3005,5018,5925,1951,15939,2153,9837,8708,11384,14507,14662,7413,29791,16636,22578,20380,3899,26499,19031,17995,15435,11426,176729,33326,14321,16762,21143,32271,24774,22631,8306,23880,5011,4122,14016,5794,2827,1561,8977,7991,6181,38328,12724,5482,15088,11375,22425,38644,28558,17810,21215,74599,14313,24432,31681,16666,50447,13456,13324,9128,8710,6158,26906,10132,7248,4005,15929,10613,12819,12618,8289,11291,4510,2090,3066,6218,7191,7427,10402,16304,19316,9048,8973,9869,8116,8926,6829,6650,0
06/15/2015,5787,15097,34737,45002,21674,14579,11154,3627,3075,15016,1894,4273,5462,10226,9596,16971,14106,4901,7530,2877,8328,7870,3609,27176,2089,9887,11641,14841,19658,15934,8278,26301,17683,32144,25756,8485,34735,24762,24688,19749,25417,139376,33248,23099,23394,24019,33528,27491,22090,12356,30880,7034,6968,17851,4726,3319,2861,13361,9904,7461,36653,15415,6740,19394,17519,25972,36839,37852,24532,24812,66668,21425,28670,37503,20704,54436,18553,16791,15241,10325,8579,28041,15478,5992,5984,35643,18976,19368,16955,13237,11018,4222,3802,3780,8235,8147,10788,15861,26346,21561,10584,11450,11501,10823,11048,7992,7281,0
06/16/2015,5415,15737,35417,46594,22733,14915,11222,3722,3083,15216,1935,4482,6905,10357,10400,17546,14810,5160,7744,3105,8286,8472,3732,31367,2153,10137,11924,15006,20353,15804,8526,26488,18506,32998,28275,8848,35169,25266,25112,20052,26180,140518,34258,23073,23821,25000,34767,28443,23029,12849,31697,7170,7140,18129,4963,3529,3031,13855,9978,7412,35922,15544,6616,19668,18424,26209,37364,38884,25060,26114,66771,23065,30368,39191,21931,54589,19290,17288,15635,10566,8910,25636,16236,6203,6126,37091,24833,19694,17835,13255,11570,4408,4080,3963,8645,8409,11057,16093,27046,22191,10583,11541,11711,11080,11026,8097,7208,0
06/17/2015,5486,15873,35575,47910,23067,15387,11530,3774,2995,15453,1990,4273,6873,10130,10843,17656,14749,5124,7830,3076,8646,8165,3812,31517,2151,10225,11992,15048,20205,15648,8604,26875,18915,33518,28584,8990,34838,25682,25086,20199,26297,145898,35508,23812,23939,24846,34355,28656,24169,12385,32096,7224,7170,17826,4823,3608,2893,14025,9995,7403,35901,15889,6742,20414,18594,26680,38393,39179,25278,25312,66456,24272,29889,39714,22495,56612,19735,17141,15856,10746,9011,26098,16346,6567,6344,37309,18970,20128,17716,12944,11018,4159,4062,4022,8513,8709,11047,16254,26435,22531,10746,11665,11866,11003,11065,8177,7071,0
06/18/2015,6711,15968,36810,51205,22728,15237,11627,3858,2928,15075,2015,4369,6775,10295,11200,17459,14496,5243,8088,3025,8397,8394,3819,31386,2342,10497,11864,15545,20670,16254,8727,27954,19360,33408,29275,8929,35352,25754,24912,20579,25525,185131,37804,23800,24215,27523,35618,29557,23780,12209,31361,7315,7264,18230,5067,3634,2975,13911,10015,7465,37095,16731,7071,20724,18470,27830,42895,39542,25656,25633,72209,23885,28679,41741,23192,63935,19718,17704,15992,10992,9276,29331,16503,6596,6498,37965,19766,20149,18365,13101,11091,4298,4112,4094,8647,8755,11100,16195,26900,23254,11163,12149,12260,11137,11481,8502,7493,0
06/19/2015,5222,8577,17387,48787,11562,8197,7260,3257,1853,8595,1307,2788,7614,6264,10450,5100,5391,3140,5991,2790,4656,5493,1611,14652,1669,10117,8322,10366,12274,11490,6520,22877,15446,20562,19178,3284,25705,18288,17548,15439,10225,163609,33243,18750,14401,22827,32085,23708,18273,8488,19823,4841,4246,13570,5448,2706,2140,7461,7947,5518,35649,12459,5299,14307,12177,22394,36033,27331,17516,22042,74295,10731,24781,35023,17137,51340,12399,13018,8423,8104,6124,25821,10781,5934,3910,17057,10345,11995,13829,6596,7956,3273,1922,2813,5555,7362,7463,10570,15911,18983,8244,8626,9304,7925,8611,5896,5400,0
06/20/2015,3494,7351,14785,42437,10125,7166,6081,2890,1905,6909,1187,2356,7551,5524,9499,3969,4715,2613,5185,2594,4137,4838,1395,12478,1773,10390,7286,9396,10387,10414,6248,20725,13815,17774,16462,2777,23308,16193,15571,14180,8304,123863,28573,13185,12081,22582,30334,21216,18855,6479,17688,4509,3991,11658,4982,2541,1502,6455,7262,6757,41322,10710,4672,12944,8990,18911,28780,22540,15086,20640,69713,10263,22768,30088,14637,44405,10647,12252,7124,6962,5870,24198,9439,6488,3131,14628,12485,10572,13994,5972,7217,2931,1515,2490,4943,6681,6438,8935,13260,18112,7737,7556,7914,7104,7552,5577,5008,0
06/21/2015,4231,7978,14262,40464,10092,7919,6229,2933,2061,7415,1201,2399,7664,6073,9796,4887,5632,3056,5513,2747,4440,5090,1807,13780,1836,9144,8111,10490,12370,11396,6732,23147,14260,18730,16706,3198,24482,17560,16056,14411,8944,141431,28755,12868,14962,22159,27763,21822,20346,6743,18871,4587,3773,12314,5287,2398,1588,7500,8183,8622,41576,11864,4631,13194,9615,18317,31290,24404,15900,19621,62402,10543,22979,27433,15306,42408,11565,12140,8520,7944,5467,23624,9040,6597,3421,14005,9254,10978,10951,6950,6928,2913,1663,2595,6183,6325,6625,9703,14586,17329,7699,8005,8584,7491,8256,5797,5293,0
06/22/2015,5515,15064,33806,45101,21546,14321,10839,3646,2921,14727,1971,4168,5317,9845,9735,16764,14092,4860,7556,2808,7803,7924,3626,26711,2046,9784,11641,14875,19445,15603,8453,26069,17878,32074,24824,8512,34240,24570,24280,19575,25271,135904,32665,23184,23069,23170,31886,27280,21968,12122,30907,6883,6989,17362,4876,3386,2865,13278,9668,7459,36142,15224,6584,19652,17603,25733,35989,37897,24310,24641,62997,21386,29062,37557,21180,54705,18542,16798,15469,10393,8323,25249,15347,6002,5970,35415,18669,19056,16777,12545,10249,4103,3766,3756,8077,8082,10440,15502,25536,21410,10354,11288,11492,10661,10699,7982,7097,0
06/23/2015,5571,15712,35155,46728,22016,15252,11180,3825,2940,15299,2000,4268,6665,10018,9471,17522,14597,5161,7744,3043,8114,8106,3765,28963,2233,10002,11832,14901,20041,15366,8845,25683,17819,33093,26416,8571,35558,25634,25194,20044,25896,138067,33808,22907,23296,24527,31360,28098,22408,12177,30440,7200,7061,17374,5011,3547,2916,13655,9771,7415,34296,15629,6299,19796,18393,25449,37937,38350,24683,23940,62536,23386,29370,37934,22144,54421,19573,16848,15751,10619,8468,24979,15938,6148,6139,36730,18715,19666,16479,12676,10823,4028,4107,3999,8584,8357,10838,15772,26618,22324,10736,11290,11786,11279,11165,7907,7193,0
06/24/2015,5663,16019,36180,48537,22996,15361,11378,3834,3063,15251,2067,4165,5641,10143,10156,18058,14869,5104,7828,2941,8284,8109,3997,36125,2120,9958,11773,14905,19615,15501,8707,26243,18448,33439,26850,8460,34943,25691,25287,19852,26086,140169,35860,23877,23573,23518,32672,27798,23759,12346,31107,7147,7119,17654,4739,3658,2912,13419,9663,7177,34258,15783,6575,19684,18252,25692,37623,38565,25079,24544,65539,23996,30705,40361,22759,56308,19592,17084,15973,10730,8579,29741,16289,6381,6337,37186,19317,20426,17361,12700,10644,4126,4063,3951,8501,8436,10702,16372,26808,23019,10518,11365,11974,10978,11031,7811,7476,0
06/25/2015,6018,16126,36998,51499,22964,15430,11281,3640,2975,15131,2032,4239,6600,10254,10547,17846,14781,5128,7903,3067,8559,8040,3930,38104,2200,10226,11888,15058,20271,15943,8774,27161,19845,33545,27766,8541,35026,25359,25200,20090,25424,145431,37436,23833,24045,24888,35108,29430,23743,12259,31518,7212,7261,17930,5143,3643,2927,13750,9880,7624,37020,16461,6757,19941,18385,26833,38003,39073,25241,25268,69035,23370,31939,42986,22946,59823,19878,17060,15832,10449,9149,30764,16511,6515,6315,37939,19944,20586,18232,13128,10980,4158,4132,3940,8425,8402,10938,16146,27674,23648,10482,11457,11872,11139,11151,8038,7158,0
06/26/2015,6453,16997,38225,57341,23719,16274,11971,3903,2939,15282,2106,4315,7554,10513,11823,18056,15023,5327,8208,3217,8469,8526,4008,39306,2355,10870,12676,15758,20810,16966,9243,31498,21727,35456,29072,9115,36819,27215,26024,21170,26268,175469,42129,25037,24560,28283,37833,31513,24772,12362,31920,7450,7369,18610,5345,3731,3000,13848,9986,7602,39611,17451,7107,20869,19037,28960,42234,40516,26461,26962,80129,25005,33724,48230,25587,67131,20400,18329,16935,11677,9998,35033,17633,7163,6784,39185,20278,21410,19320,13961,11624,4650,4205,4211,8669,9099,10995,17074,28722,25579,11356,12058,12277,11480,11408,8621,7492,0
06/27/2015,5261,12000,23760,57363,15571,11791,9257,3466,2873,10090,1645,3203,8659,7925,14967,7247,7194,4057,7727,3245,6181,7210,2353,32258,2202,12108,9858,12543,16367,14238,8043,34618,22453,27799,22380,5119,31107,22492,21329,18099,14563,178776,40732,21567,17981,27560,38356,29363,22047,9227,25571,5916,5346,15174,6814,3419,2049,10688,9354,6260,43333,16068,6484,17579,14976,27628,41113,33326,22136,25984,84515,16354,33179,43858,24590,61086,16174,15972,10938,9782,8145,34383,13186,8382,5017,21669,19404,15798,17020,14577,10682,5158,2363,3718,7588,8655,9110,13311,20318,23401,9706,10099,11718,9564,10358,7806,6864,0
06/28/2015,4667,8935,16945,44823,12430,8840,6822,3021,2177,8379,1333,2647,8631,6333,11103,5524,5578,3344,5969,3412,4854,5540,1903,14625,2049,9813,8750,10552,13101,12471,7259,29369,17114,22609,21165,4383,25921,18695,17701,15494,10798,158475,33881,15670,15868,23913,31873,23604,22072,7327,20898,4873,3924,12768,5065,2578,1427,7133,7207,5582,38740,13312,5400,14389,11202,21883,34767,27886,17701,22551,70448,12523,27741,32425,18075,48709,12379,12940,9265,8245,6651,24120,10425,7802,4035,16339,11414,12484,12870,7745,8284,3676,1970,7866,5860,6980,7396,10411,16890,20062,7834,8485,9300,7862,8375,6535,5960,0
06/29/2015,5698,15195,34423,47512,21659,14194,10923,3663,2931,13682,1947,4164,5568,8627,9787,16863,14458,4971,7660,2970,7580,8077,3703,26671,2061,10171,11568,14957,19240,16014,8532,27171,18495,31812,25702,7821,34430,24626,24613,19565,25746,146946,34659,24286,22902,25316,32513,27331,22736,12093,30652,7099,6943,17581,4445,3462,2879,12621,9630,6885,35194,15968,6815,19528,17673,25804,37627,37549,24653,25138,68889,20453,30051,39768,22299,57103,18824,17004,15499,10134,8771,25870,15706,6357,6306,36374,19649,19572,17281,8857,10436,4166,3875,3819,8106,8377,10346,15975,26537,21718,10529,11431,11417,10724,10719,7993,7062,0
